key,slus,sles
Sky.FlareTest,0x1cfc18c,0x1ce3c64
Smallfire_1,0x1d00bb4,0x1ce788c
Smallfire_2,0x1d00bb8,0x1ce7890
Smallfire_3,0x1d00bbc,0x1ce789c
SndAstronautFx,0x1d01058,0x1ce6910
SndBell,0x1cfe1e0,0x1ce5810
SndBellFx,0x1cff9d0,0x1ce5254
SndCampfireFx,0x1cfe050,0x1ce6df4
SndChicken1,0x1cffeb4,0x1ce398c
SndChicken1Fx,0x1cfd050,0x1ce4810
SndCow,0x1cfcd8c,0x1ce409c
SndCowFx,0x1d00750,0x1ce5b20
SndCreakingMetal,0x1d00ea0,0x1ce73a0
SndCreakingMetal1Fx,0x1cfde10,0x1ce6d40
SndCreakingMetal2,0x1cfe1fc,0x1ce5828
SndCreakingMetal2Fx,0x1cfe210,0x1ce7140
SndCreakingTree,0x1cff8cc,0x1ce5aa4
SndCreakingTreeFx,0x1cfff98,0x1ce7020
SndCreakingWood,0x1cfcd40,0x1ce7258
SndCreakingWoodFx,0x1d00fd0,0x1ce3970
SndElectricityFx,0x1cfd450,0x1ce4c10
SndFlyingSaucerFx,0x1cfc414,0x1ce5988
SndFox,0x1cfd990,0x1ce4ca0
SndFoxFx,0x1cfdd90,0x1ce77b4
SndGeysirFx,0x1cfe350,0x1ce6600
SndGiantChicken,0x1cff168,0x1ce5e38
SndGiantChickenFx,0x1d00f10,0x1ce6158
SndGoat,0x1cfd040,0x1ce6d90
SndGoatFx,0x1d00b94,0x1ce402c
SndHorse,0x1cfda1c,0x1ce5fd8
SndHorseFx,0x1cfd414,0x1ce7024
SndHourGlass,0x1cfd940,0x1ce6a00
SndHourGlassFx,0x1d00c50,0x1ce4a44
SndMonkey,0x1cfd09c,0x1ce5ca8
SndMonkeyFx,0x1cfeadc,0x1ce4cb0
SndMummy,0x1d00b58,0x1ce4948
SndMummyFx,0x1cfda90,0x1ce5bb0
SndOldRobot,0x1cfc054,0x1ce52ec
SndOldRobotFx,0x1cff410,0x1ce7850
SndRadioFx,0x1cfcad0,0x1ce4290
SndRatSqueaks,0x1cfff40,0x1ce5f8c
SndRatSqueaksFx,0x1cfd514,0x1ce5ae4
SndRustlingLeaves,0x1d001d0,0x1ce765c
SndRustlingLeavesFx,0x1cfc810,0x1ce47a4
SndSheep,0x1cfc570,0x1ce6a80
SndSheepFx,0x1cfe8d0,0x1ce42e0
SndSpiderFx,0x1d011d0,0x1ce41b4
SndTentacles,0x1d001c8,0x1ce4148
SndTentaclesFx,0x1cfbf94,0x1ce4a10
SndTractorFx,0x1cfbc94,0x1ce3a90
SndWaterMillFx,0x1cfc890,0x1ce6770
SndWindmill,0x1d00220,0x1ce4650
SndWindmillFx,0x1d00c90,0x1ce6b5c
SndWooWooBeamFx,0x1d00298,0x1ce4b70
Solid_Gibs,0x1cfdc88,0x1ce52f4
Sound.Temp,0x1cfd3f0,0x1ce3760
SoundBank.Alien,0x1cfbc68,0x1ce67c4
SoundBank.Auctioneer,0x1cfd338,0x1ce784c
SoundBank.Belle,0x1cfd51c,0x1ce75f0
SoundBank.BigRon,0x1d00d6c,0x1ce40c8
SoundBank.Biggles,0x1cfce40,0x1ce66cc
SoundBank.BluesMan,0x1d00bac,0x1ce43b8
SoundBank.Cabbie,0x1cfff10,0x1ce6598
SoundBank.Capone,0x1cfc078,0x1ce4484
SoundBank.Classic,0x1cfd718,0x1ce760c
SoundBank.Confucious,0x1d01148,0x1ce7984
SoundBank.Conscience,0x1cfd4a0,0x1ce4e60
SoundBank.Cowgirl,0x1cff0a8,0x1ce7350
SoundBank.Cyberworms,0x1cfe6c0,0x1ce489c
SoundBank.FoulMouth,0x1cffc90,0x1ce6320
SoundBank.French,0x1cfb9d4,0x1ce6398
SoundBank.Gangsta,0x1cfc9b4,0x1ce418c
SoundBank.Geordie,0x1d00e4c,0x1ce4dc4
SoundBank.German,0x1d00170,0x1ce4d7c
SoundBank.Grandpa,0x1cffc7c,0x1ce3744
SoundBank.HapyyDays,0x1cfcdc0,0x1ce5520
SoundBank.Hippy,0x1cffa54,0x1ce3ebc
SoundBank.Horror,0x1d011c0,0x1ce39d8
SoundBank.Innuendo,0x1cff370,0x1ce379c
SoundBank.Inquisition,0x1d004a8,0x1ce5a08
SoundBank.Irish,0x1d00730,0x1ce72e4
SoundBank.Italian,0x1cffd2c,0x1ce5f08
SoundBank.Lover,0x1cfe8b8,0x1ce6210
SoundBank.Madchester,0x1cfcd78,0x1ce4e98
SoundBank.NYRabbi,0x1d00f1c,0x1ce780c
SoundBank.NaggingWife,0x1cfdf48,0x1ce55fc
SoundBank.Native,0x1cffb10,0x1ce40c4
SoundBank.Patronising,0x1cfd2f4,0x1ce4ff0
SoundBank.Pirate,0x1cfdcdc,0x1ce3a08
SoundBank.Raj,0x1cfb8ec,0x1ce51c0
SoundBank.Russki,0x1cfd8dc,0x1ce509c
SoundBank.Scotsman,0x1d00270,0x1ce3d4c
SoundBank.Sergeant,0x1d00408,0x1ce3d54
SoundBank.Spanish,0x1d00e10,0x1ce385c
SoundBank.SuperHero,0x1cffe84,0x1ce6cd4
SoundBank.SuperVillain,0x1d005ec,0x1ce5890
SoundBank.Surf,0x1d003d0,0x1ce6a38
SoundBank.TeenageAngst,0x1cfb860,0x1ce3e18
SoundBank.TwoSmokingBarrels,0x1cff0e0,0x1ce71e8
SoundBank.USSports,0x1cfba48,0x1ce658c
SoundBank.Viking,0x1cfc02c,0x1ce395c
SoundBank.WW2General,0x1cfeda4,0x1ce3814
SoundBank.Welsh,0x1cffb1c,0x1ce390c
SoundBank.Whoopsie,0x1cff854,0x1ce5d5c
SoundBank.Wrestler,0x1cfd3f8,0x1ce75ec
Sp_Trail,0x1d01320,0x1ce7374
Spark_Fountains,0x1cfc97c,0x1ce3fac
Special%20Characters,0x1cff614,0x1ce5f70
Splash_FirstSplash,0x1d00714,0x1ce6c1c
Splash_FoamCore,0x1cfd710,0x1ce4564
Splash_Object,0x1cfcf80,0x1ce7300
Splash_SecondSplash,0x1cfe250,0x1ce4d94
Splash_Spray,0x1d00d1c,0x1ce7854
Splash_Worm,0x1cfd264,0x1ce72c4
Splash_WormRings,0x1cfeabc,0x1ce41b0
Splash_Wormrings_2,0x1d00874,0x1ce4308
Splash_Wormrings_3,0x1d00878,0x1ce430c
Sprite_Bang,0x1cfdf4c,0x1ce6e7c
Sprite_Bones,0x1cff840,0x1ce443c
Sprite_ExplosionA,0x1cfca34,0x1ce758c
Sprite_EyeLeft,0x1cff50c,0x1ce4748
Sprite_EyeRight,0x1cfba90,0x1ce7254
Sprite_Gibs,0x1cff37c,0x1ce5bac
Sprite_Wool,0x1cfcca0,0x1ce3e20
Sprite_Woolfall,0x1cfc660,0x1ce42d4
Stats.DestString,0x1cfe98c,0x1ce691c
Stats.Index,0x1cffe10,0x1ce78f0
Stats.SourceString,0x1cfd7cc,0x1ce39ac
Stats.TeamName,0x1cfb8c8,0x1ce39e4
Stats.Value,0x1cfd8c4,0x1ce61b8
Stats.WormName,0x1d004c4,0x1ce66a4
Steamer_1,0x1d00870,0x1ce55c8
Steamer_2,0x1d00880,0x1ce55cc
StrikeChaseCamera,0x1cff934,0x1ce51b4
String.DestDataName,0x1cfdc44,0x1ce66c4
String.ReplaceString,0x1cfc68c,0x1ce5a6c
String.SearchString,0x1cfdbcc,0x1ce777c
String.SourceDataName,0x1cfeec4,0x1ce6cc4
Sun.HighLightVector,0x1cfd7f8,0x1ce6d68
Sun.LightVector,0x1d012f8,0x1ce4918
Sun.LowLightVector,0x1cfd278,0x1ce3db8
SuperSheepFlyCamera,0x1d01034,0x1ce76c4
SurvivingTeamIndex,0x1cfb910,0x1ce6f50
TM.Accept,0x1cfe3c0,0x1ce48c0
TM.Add,0x1cfecc0,0x1ce54e0
TM.Delete,0x1cfc304,0x1ce6cc8
TM.Flag,0x1cff310,0x1ce3d80
TM.Skill,0x1cff8e4,0x1ce6100
TM.Team,0x1d00b64,0x1ce3824
Tap_Part1,0x1d006b4,0x1ce5c14
Tap_Part2,0x1d006b8,0x1ce5c18
TargetingCursor.Scale,0x1d00b84,0x1ce7084
Taunt1,0x1cfe174,0x1ce649c
Taunt10,0x1d00d30,0x1ce6620
Taunt11,0x1d00d34,0x1ce6628
Taunt12,0x1d00d38,0x1ce662c
Taunt13,0x1d00d3c,0x1ce6630
Taunt2,0x1cfe178,0x1ce64b0
Taunt3,0x1cfe17c,0x1ce64b4
Taunt4,0x1cfe190,0x1ce64bc
Taunt5,0x1cfe194,0x1ce64c0
Taunt6,0x1cfe1a4,0x1ce666c
Taunt7,0x1cfe1a8,0x1ce6670
Taunt8,0x1cfe1ac,0x1ce6678
Taunt9,0x1cfe1b0,0x1ce6680
Team.Data00,0x1d00b30,0x1ce4dd0
Team.Data01,0x1d00b34,0x1ce4dd4
Team.Data02,0x1d00b38,0x1ce4dd8
Team.Data03,0x1d00b3c,0x1ce4ddc
Team.Data04,0x1d00b40,0x1ce4de0
Team.Data05,0x1d00b44,0x1ce4de4
TeamCount,0x1d000c0,0x1ce6754
TeamPersist.Data00,0x1cfc330,0x1ce53f0
TeamPersist.Data01,0x1cfc350,0x1ce53f4
TeamPersist.Data02,0x1cfc358,0x1ce53f8
TeamPersist.Data03,0x1cfc35c,0x1ce53fc
TeamPersist.Data04,0x1cfc360,0x1ce5400
TeamPersist.Data05,0x1cfc364,0x1ce5408
Teleport_Finfall,0x1cff520,0x1ce6ce0
Text.ApplyLightside,0x1cfe9d0,0x1ce75d4
Text.Bounce,0x1cfc314,0x1ce5b94
Text.Chall.Jetpack,0x1cfbedc,0x1ce76bc
Text.Chall.Jetpack2,0x1cfd6b8,0x1ce75fc
Text.Chall.Jetpack3,0x1cfd6bc,0x1ce7604
Text.Connected,0x1d01064,0x1ce4b80
Text.ConnectionStatus,0x1cfdc20,0x1ce3dd4
Text.Draw,0x1d009d8,0x1ce3f18
Text.Health,0x1cfe260,0x1ce44bc
Text.InvalidPort,0x1d007cc,0x1ce72ec
Text.Language,0x1cfcf08,0x1ce4a9c
Text.Level.Alien,0x1cfc328,0x1ce6214
Text.Level.Applecore,0x1cfe398,0x1ce48f4
Text.Level.Balloon,0x1d00330,0x1ce4758
Text.Level.Beanstalk,0x1cfd55c,0x1ce4eac
Text.Level.Boldly,0x1cfc394,0x1ce4158
Text.Level.Breakfast,0x1cfed30,0x1ce4a30
Text.Level.Cherry,0x1cfb91c,0x1ce6c64
Text.Level.Clean,0x1d0062c,0x1ce6810
Text.Level.Collide,0x1cfca08,0x1ce4fd8
Text.Level.Cooped,0x1cfe818,0x1ce4b74
Text.Level.Counting,0x1cffd58,0x1ce5448
Text.Level.CrateBritain,0x1d00c04,0x1ce552c
Text.Level.Crocketeer,0x1cfc9cc,0x1ce782c
Text.Level.Cropcircle,0x1cfc12c,0x1ce4548
Text.Level.Crust,0x1cfed68,0x1ce6e68
Text.Level.DDay,0x1cfc41c,0x1ce5b14
Text.Level.Deathmatch1,0x1d01454,0x1ce4230
Text.Level.Deathmatch10,0x1cfed70,0x1ce5d60
Text.Level.Deathmatch2,0x1d0148c,0x1ce45a8
Text.Level.Deathmatch3,0x1d01490,0x1ce45c4
Text.Level.Deathmatch4,0x1d01494,0x1ce45d8
Text.Level.Deathmatch5,0x1d01498,0x1ce45e0
Text.Level.Deathmatch6,0x1d0149c,0x1ce45fc
Text.Level.Deathmatch7,0x1d014a0,0x1ce4618
Text.Level.Deathmatch8,0x1d014a4,0x1ce46a0
Text.Level.Deathmatch9,0x1d014a8,0x1ce46b0
Text.Level.Falling,0x1d00adc,0x1ce7970
Text.Level.FunFair,0x1cff0b8,0x1ce6578
Text.Level.Grave,0x1cfb8e8,0x1ce6284
Text.Level.Helter,0x1cff3f8,0x1ce55dc
Text.Level.Hide,0x1d00d48,0x1ce6334
Text.Level.Highstakes,0x1d011c4,0x1ce38fc
Text.Level.Holiday,0x1cfe264,0x1ce44c0
Text.Level.Hookline,0x1cfbd68,0x1ce7064
Text.Level.Ice,0x1cfd7b4,0x1ce4c24
Text.Level.Landing,0x1cfbd0c,0x1ce6b7c
Text.Level.Leek,0x1cfd1dc,0x1ce4ccc
Text.Level.NotPC,0x1cff2e0,0x1ce799c
Text.Level.Pack,0x1cfc924,0x1ce4bd0
Text.Level.Pegasus,0x1cfd71c,0x1ce524c
Text.Level.Plaice,0x1cfe3f0,0x1ce3a80
Text.Level.Please,0x1cfcea8,0x1ce729c
Text.Level.RumDeal,0x1cfbce0,0x1ce3f90
Text.Level.Schools,0x1cfc7bc,0x1ce6cd0
Text.Level.Sheep1,0x1d00ef4,0x1ce77d8
Text.Level.Sheep2,0x1d00efc,0x1ce77dc
Text.Level.Sheep3,0x1d00f14,0x1ce77e0
Text.Level.Showdown,0x1cff4a8,0x1ce6808
Text.Level.Spacestation,0x1cffecc,0x1ce497c
Text.Level.Stalag,0x1cffce8,0x1ce3930
Text.Level.Sub,0x1d008c0,0x1ce6308
Text.Level.TargetHunt,0x1cfe0ac,0x1ce56f8
Text.Level.TargetHunt2,0x1d00764,0x1ce7634
Text.Level.TargetHunt3,0x1d0076c,0x1ce7680
Text.Level.Team17,0x1cfede4,0x1ce419c
Text.Level.Timbers,0x1cfe67c,0x1ce741c
Text.Level.Tree,0x1cfcf90,0x1ce5d2c
Text.Level.TrialofTheDamned,0x1cfc3e0,0x1ce73cc
Text.Level.User,0x1cff178,0x1ce6488
Text.Level.chute1,0x1cfc9d8,0x1ce4180
Text.Level.chute2,0x1cfc9e0,0x1ce4184
Text.Level.chute3,0x1cfc9e4,0x1ce4188
Text.Level.driving,0x1cfefa4,0x1ce76ec
Text.Loading,0x1cfba14,0x1ce4634
Text.Max,0x1cff390,0x1ce720c
Text.Min,0x1cff46c,0x1ce7278
Text.NotConnected,0x1d00180,0x1ce50b0
Text.OutOfRange,0x1d00760,0x1ce5f84
Text.Press%20any%20Key,0x1cfcc5c,0x1ce6e70
Text.PressStart,0x1cff654,0x1ce6188
Text.Seconds,0x1cfdc10,0x1ce3f98
Text.ServerFailed,0x1cfe540,0x1ce4270
Text.ServerLost,0x1d003c8,0x1ce467c
Text.ServerNotFound,0x1cfc8c8,0x1ce46c0
Text.ServerShutdown,0x1cfe358,0x1ce3960
Text.Team.WinRound,0x1d00c88,0x1ce384c
Text.TeamWin,0x1cfcb2c,0x1ce7678
Text.TestComment,0x1cfdc14,0x1ce7354
Text.Tut.Atlantis,0x1d011c8,0x1ce513c
Text.Tut.Chateau,0x1cfe5d4,0x1ce5964
Text.Tut.Dumps,0x1d0017c,0x1ce61d4
Text.Tut.Kong,0x1cff2e8,0x1ce7828
Text.Tut.TestTubes,0x1cfcf04,0x1ce597c
Text.Worm.Death1,0x1cfbeb8,0x1ce47a8
Text.Worm.Death2,0x1cfbebc,0x1ce47ac
Text.Worm.Death3,0x1cfbec0,0x1ce47b0
Text.kUtilityBinoculars,0x1cfe57c,0x1ce5fbc
Text.kUtilityBridgeKit,0x1cffd54,0x1ce5444
Text.kUtilityChangeWorm,0x1d00964,0x1ce7688
Text.kUtilityCrateShower,0x1cfe47c,0x1ce678c
Text.kUtilityCrateSpy,0x1cfc524,0x1ce5f4c
Text.kUtilityDoubleDamage,0x1cff0d0,0x1ce55d8
Text.kUtilityDoubleTurnTime,0x1cfeb10,0x1ce4e74
Text.kUtilityFreeze,0x1cfd020,0x1ce3b44
Text.kUtilityGirder,0x1cfe6f8,0x1ce4428
Text.kUtilityJetpack,0x1cfed3c,0x1ce6800
Text.kUtilityLaserSight,0x1d01388,0x1ce67a4
Text.kUtilityLowGravity,0x1cff354,0x1ce59ec
Text.kUtilityNinjaRope,0x1cfde0c,0x1ce4b48
Text.kUtilityParachute,0x1cfc2e8,0x1ce4a80
Text.kUtilityQuickWalk,0x1cfe824,0x1ce78e0
Text.kUtilityRedbull,0x1cfb8a0,0x1ce6a30
Text.kUtilityScalesOfJustice,0x1cfda24,0x1ce5674
Text.kUtilitySkipGo,0x1d00bb0,0x1ce40a8
Text.kUtilitySurrender,0x1d00fbc,0x1ce5a30
Text.kUtilityTeleport,0x1cfd758,0x1ce56ec
Text.kWeaponAirstrike,0x1cfbd54,0x1ce76b8
Text.kWeaponBananaBomb,0x1cfeb04,0x1ce6934
Text.kWeaponBaseballBat,0x1cfb7ec,0x1ce78fc
Text.kWeaponBazooka,0x1cfbef4,0x1ce7214
Text.kWeaponBlowpipe,0x1d00908,0x1ce7684
Text.kWeaponClusterGrenade,0x1cfff58,0x1ce4cd4
Text.kWeaponConcreteDonkey,0x1cfeddc,0x1ce644c
Text.kWeaponDoctorsStrike,0x1d01188,0x1ce38c8
Text.kWeaponDynamite,0x1cfb884,0x1ce5304
Text.kWeaponEarthquake,0x1cfd7b0,0x1ce49d8
Text.kWeaponFirePunch,0x1d00ed0,0x1ce5090
Text.kWeaponGasCanister,0x1cfeb78,0x1ce7788
Text.kWeaponGrenade,0x1cff418,0x1ce4324
Text.kWeaponHolyHandGrenade,0x1d00084,0x1ce4980
Text.kWeaponHomingMissile,0x1cfe84c,0x1ce3da4
Text.kWeaponHomingPidgeon,0x1cfccec,0x1ce5da8
Text.kWeaponLandmine,0x1cfe6c4,0x1ce6c94
Text.kWeaponLotteryStrike,0x1cfef90,0x1ce6608
Text.kWeaponMadCow,0x1cfe10c,0x1ce77f8
Text.kWeaponMegaMine,0x1cfc548,0x1ce7a00
Text.kWeaponMingVase,0x1d00f88,0x1ce56f4
Text.kWeaponMortar,0x1cfd1bc,0x1ce6c08
Text.kWeaponNuclearBomb,0x1cff090,0x1ce42b8
Text.kWeaponOldWoman,0x1cfd82c,0x1ce6300
Text.kWeaponPetrolBomb,0x1cfbf78,0x1ce62f8
Text.kWeaponProd,0x1cfdc4c,0x1ce608c
Text.kWeaponSheep,0x1cfdbf0,0x1ce59f0
Text.kWeaponSheepStrike,0x1cfe390,0x1ce564c
Text.kWeaponShotgun,0x1cfe8a8,0x1ce703c
Text.kWeaponStickyBomb,0x1cfdb1c,0x1ce62a0
Text.kWeaponSuperSheep,0x1cfd6f0,0x1ce40a0
Text.kWeaponUzi,0x1cfe5d8,0x1ce46b4
Text.kWeaponVikingAxe,0x1cfe920,0x1ce6ed4
Tickertape_1,0x1cff2d4,0x1ce3878
Trigger.AffectsAI,0x1cfe8d4,0x1ce6d14
Trigger.Collector,0x1d009f8,0x1ce4fb8
Trigger.GirderCollect,0x1cfc600,0x1ce53a0
Trigger.HitPoints,0x1cffdbc,0x1ce437c
Trigger.Index,0x1cfb850,0x1ce6d00
Trigger.PayloadCollect,0x1cfc5c0,0x1ce6df0
Trigger.Radius,0x1cffa7c,0x1ce3eac
Trigger.SheepCollect,0x1d00500,0x1ce5d80
Trigger.Spawn,0x1cffd68,0x1ce52c8
Trigger.TeamCollect,0x1cfee00,0x1ce4e50
Trigger.TeamDestroy,0x1cfd254,0x1ce3a74
Trigger.Visibility,0x1cfc114,0x1ce75c4
Trigger.WormCollect,0x1cfb8c4,0x1ce5470
TurnTime,0x1cfdb4c,0x1ce6a74
TurnTimeRemaining,0x1cfdccc,0x1ce403c
Tut%20TestTube.game1a,0x1cfee74,0x1ce72b4
Tut.Atlantis.brief,0x1d00590,0x1ce49d4
Tut.Atlantis.game1,0x1cfedb4,0x1ce6898
Tut.Atlantis.game10,0x1d00334,0x1ce66b0
Tut.Atlantis.game11,0x1d00338,0x1ce66c0
Tut.Atlantis.game12,0x1d0033c,0x1ce66c8
Tut.Atlantis.game2,0x1cfedb8,0x1ce689c
Tut.Atlantis.game2a,0x1d00638,0x1ce6b04
Tut.Atlantis.game2b,0x1d0063c,0x1ce6b10
Tut.Atlantis.game3,0x1cfedbc,0x1ce68a4
Tut.Atlantis.game4,0x1cfedc0,0x1ce68a8
Tut.Atlantis.game5,0x1cfedc8,0x1ce68b0
Tut.Atlantis.game6,0x1cfedcc,0x1ce68b8
Tut.Atlantis.game6a,0x1d00534,0x1ce6a6c
Tut.Atlantis.game7,0x1cfedd0,0x1ce68bc
Tut.Atlantis.game7a,0x1d00578,0x1ce6afc
Tut.Atlantis.game7b,0x1d00584,0x1ce6b00
Tut.Atlantis.game8,0x1cfedd4,0x1ce68c0
Tut.Atlantis.game9,0x1cfedd8,0x1ce68c4
Tut.Atlantis.retryBazooka,0x1cfd498,0x1ce5598
Tut.Atlantis.retrybackflip,0x1d00970,0x1ce66e0
Tut.Atlantis.retrybackflipa,0x1cfd1b4,0x1ce6da0
Tut.Atlantis.retryjump,0x1cfcbb0,0x1ce4078
Tut.Atlantis.retrymove,0x1cff414,0x1ce4058
Tut.Atlantis.retrysecret,0x1cfbd4c,0x1ce531c
Tut.Atlantis.secret,0x1cff624,0x1ce5b00
Tut.Chateau.brief,0x1cfdc8c,0x1ce7738
Tut.Chateau.failairstrike,0x1d000d8,0x1ce5c70
Tut.Chateau.failhoming,0x1cfc39c,0x1ce3e9c
Tut.Chateau.failsheep,0x1cfc0c8,0x1ce3d20
Tut.Chateau.failshotgun,0x1d01458,0x1ce425c
Tut.Chateau.game1,0x1cfddb4,0x1ce43bc
Tut.Chateau.game10,0x1d00d70,0x1ce3de0
Tut.Chateau.game11,0x1d00d74,0x1ce3de4
Tut.Chateau.game12,0x1d00d7c,0x1ce3de8
Tut.Chateau.game13,0x1d00d80,0x1ce3dec
Tut.Chateau.game2,0x1cfddb8,0x1ce442c
Tut.Chateau.game2a,0x1d00c74,0x1ce3b18
Tut.Chateau.game3,0x1cfddbc,0x1ce4438
Tut.Chateau.game4,0x1cfddc8,0x1ce4454
Tut.Chateau.game5,0x1cfddcc,0x1ce4460
Tut.Chateau.game5a,0x1d00c0c,0x1ce3a10
Tut.Chateau.game6,0x1cfddd0,0x1ce4464
Tut.Chateau.game7,0x1cfddd4,0x1ce446c
Tut.Chateau.game8,0x1cfddd8,0x1ce4470
Tut.Chateau.game9,0x1cfdde4,0x1ce4474
Tut.Chateau.retryairstrike,0x1cff464,0x1ce3d30
Tut.Chateau.retryairstrikea,0x1cff574,0x1ce7560
Tut.Chateau.retryhoming,0x1cfc58c,0x1ce5fac
Tut.Chateau.retryhominga,0x1cfdf38,0x1ce6734
Tut.Chateau.retrysheep,0x1cfc9b0,0x1ce3ce4
Tut.Chateau.retryshotgun,0x1cfdb2c,0x1ce6d28
Tut.Chateau.secret,0x1cff45c,0x1ce3870
Tut.Dumps.brief,0x1d00354,0x1ce4c40
Tut.Dumps.game1,0x1cfdb74,0x1ce7418
Tut.Dumps.game10,0x1cfe030,0x1ce3720
Tut.Dumps.game11,0x1cfe034,0x1ce3748
Tut.Dumps.game12,0x1cfe03c,0x1ce374c
Tut.Dumps.game13,0x1cfe040,0x1ce3754
Tut.Dumps.game14,0x1cfe04c,0x1ce3758
Tut.Dumps.game15,0x1cfe054,0x1ce375c
Tut.Dumps.game16,0x1cfe058,0x1ce3764
Tut.Dumps.game17,0x1cfe05c,0x1ce3768
Tut.Dumps.game18,0x1cfe060,0x1ce3778
Tut.Dumps.game2,0x1cfdb78,0x1ce7424
Tut.Dumps.game3,0x1cfdb80,0x1ce742c
Tut.Dumps.game4,0x1cfdb84,0x1ce7484
Tut.Dumps.game5,0x1cfdb88,0x1ce7488
Tut.Dumps.game6,0x1cfdb8c,0x1ce748c
Tut.Dumps.game7,0x1cfdb90,0x1ce7490
Tut.Dumps.game8,0x1cfdba4,0x1ce772c
Tut.Dumps.game9,0x1cfdb98,0x1ce7728
Tut.Dumps.retrycluster,0x1d00078,0x1ce5f50
Tut.Dumps.retrycluster2,0x1d006c4,0x1ce72dc
Tut.Dumps.retrygrenade,0x1cffd8c,0x1ce7a18
Tut.Dumps.retrykillself,0x1cfe088,0x1ce3f9c
Tut.Dumps.retrynokill,0x1cfb9a0,0x1ce5b90
Tut.Kong.brief,0x1cfc710,0x1ce532c
Tut.Kong.game1,0x1cff1b4,0x1ce714c
Tut.Kong.game10,0x1cfe570,0x1ce4280
Tut.Kong.game11,0x1cfe574,0x1ce428c
Tut.Kong.game12,0x1cfe578,0x1ce4294
Tut.Kong.game2,0x1cff1c0,0x1ce71d0
Tut.Kong.game3,0x1cff1c8,0x1ce71f0
Tut.Kong.game5,0x1cff1d0,0x1ce71f8
Tut.Kong.game6,0x1cff1d8,0x1ce71fc
Tut.Kong.game7,0x1cff1dc,0x1ce7200
Tut.Kong.game8,0x1cff1e0,0x1ce7204
Tut.Kong.game9,0x1cff1e4,0x1ce7208
Tut.Kong.retrychute,0x1cfbbd8,0x1ce4e1c
Tut.Kong.retrygirder,0x1cfd37c,0x1ce43a8
Tut.Kong.retrygirder2,0x1cfdc38,0x1ce58ac
Tut.Kong.retrygirder3,0x1cfdc3c,0x1ce58b4
Tut.Kong.retryjetpack,0x1cfefdc,0x1ce3a5c
Tut.Kong.retrypunch,0x1cffb90,0x1ce6220
Tut.Kong.retryrope,0x1d01418,0x1ce5898
Tut.TestTube.brief,0x1d0134c,0x1ce5fa8
Tut.TestTube.game1,0x1d00df4,0x1ce5894
Tweak%20Editor%20Version,0x1cfe128,0x1ce76a8
Tweaks.AimAngleDelta,0x1cfdc74,0x1ce4174
Tweaks.MaxPowerUpTime,0x1d00f44,0x1ce4d34
TwkEdVer.AITWK,0x1cff65c,0x1ce790c
TwkEdVer.ANDYPARTTWK,0x1cfd99c,0x1ce499c
TwkEdVer.BEANSTALKTWK,0x1cfcf5c,0x1ce59e8
TwkEdVer.CAMTWK,0x1d00b1c,0x1ce5a3c
TwkEdVer.DDAYTWK,0x1cfe660,0x1ce49cc
TwkEdVer.DEFSAVE,0x1d013c4,0x1ce485c
TwkEdVer.FRIDAY_LOCAL,0x1cfffa0,0x1ce4244
TwkEdVer.HUDTWK,0x1d003ac,0x1ce6bcc
TwkEdVer.LOCAL,0x1cfcae0,0x1ce37b0
TwkEdVer.LOCAL%20SCHEMES%20DONE,0x1cfdc84,0x1ce4954
TwkEdVer.LOCAL_THURS,0x1cff9fc,0x1ce5d6c
TwkEdVer.LVLSETUP,0x1cfcb30,0x1ce7810
TwkEdVer.MENUTWK,0x1cfba9c,0x1ce613c
TwkEdVer.MENUTWKPS2,0x1cfe538,0x1ce61a8
TwkEdVer.MIKEPARTTWK,0x1cfe334,0x1ce6a7c
TwkEdVer.PARTTWK,0x1cfc11c,0x1ce743c
TwkEdVer.PART_BIRDSKY,0x1cfd1d4,0x1ce3a00
TwkEdVer.PART_CAMPFIRE,0x1cfc28c,0x1ce4540
TwkEdVer.PART_DEPTHCHARGE,0x1cfd00c,0x1ce5c1c
TwkEdVer.PART_DRIPS,0x1cffc3c,0x1ce6928
TwkEdVer.PART_DYNAMITEFUSE,0x1d00f4c,0x1ce5058
TwkEdVer.PART_ELECTRICSPARK,0x1d0099c,0x1ce69f4
TwkEdVer.PART_FIREWORK,0x1cffb9c,0x1ce71cc
TwkEdVer.PART_GEYSER,0x1d007c0,0x1ce6cb8
TwkEdVer.PART_JETPACK,0x1cfbbdc,0x1ce47ec
TwkEdVer.PART_JETPACKSMOKETRAIL,0x1d01120,0x1ce7170
TwkEdVer.PART_JUMPCOLLIDELARGE,0x1cffe4c,0x1ce716c
TwkEdVer.PART_LIGHTNING,0x1cfba0c,0x1ce7698
TwkEdVer.PART_PROPELLOR,0x1cfb938,0x1ce616c
TwkEdVer.PART_SINGLEFLAME,0x1cff6c4,0x1ce3af4
TwkEdVer.PART_SLEEPY_Z,0x1cfca18,0x1ce7268
TwkEdVer.PERSIST,0x1cfdf88,0x1ce4f70
TwkEdVer.RICOPARTTWK,0x1d0069c,0x1ce461c
TwkEdVer.SCRIPTS,0x1d0057c,0x1ce3d2c
TwkEdVer.SOUNDSPARTTWK,0x1cfdddc,0x1ce397c
TwkEdVer.THURSDAY_LOCAL,0x1cfefe0,0x1ce3be0
